dataset,file,label
CASME2,data_raw\CASME2\happiness\reg_img99 (8).jpg,happiness
CASME2,data_raw\CASME2\happiness\reg_img99 (9).jpg,happiness
CASME2,data_raw\CASME2\happiness\reg_img99.jpg,happiness
CASME2,data_raw\CASME2\others\reg_img10 (2).jpg,others
CASME2,data_raw\CASME2\others\reg_img10 (3).jpg,others
CASME2,data_raw\CASME2\others\reg_img10 (4).jpg,others
CASME2,data_raw\CASME2\others\reg_img10 (5).jpg,others
CASME2,data_raw\CASME2\others\reg_img10 (6).jpg,others
CASME2,data_raw\CASME2\others\reg_img10.jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (10).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (11).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (12).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (13).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (14).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (15).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (16).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (17).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (18).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (19).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (2).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (20).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (21).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (22).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (23).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (24).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (25).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (26).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (27).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (28).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (29).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (3).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (30).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (31).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (32).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (33).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (34).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (35).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (36).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (37).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (38).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (39).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (4).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (40).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (41).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (42).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (43).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (44).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (45).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (46).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (47).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (48).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (49).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (5).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (50).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (51).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (52).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (6).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (7).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (8).jpg,others
CASME2,data_raw\CASME2\others\reg_img100 (9).jpg,others
CASME2,data_raw\CASME2\others\reg_img100.jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (10).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (11).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (12).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (13).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (14).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (15).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (16).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (17).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (18).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (19).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (2).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (20).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (21).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (22).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (23).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (24).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (25).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (26).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (27).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (28).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (29).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (3).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (30).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (31).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (32).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (33).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (34).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (35).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (36).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (37).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (38).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (39).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (4).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (40).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (41).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (42).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (43).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (44).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (45).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (46).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (47).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (48).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (49).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (5).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (50).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (51).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (52).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (53).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (6).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (7).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (8).jpg,others
CASME2,data_raw\CASME2\others\reg_img101 (9).jpg,others
CASME2,data_raw\CASME2\others\reg_img101.jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (10).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (11).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (12).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (13).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (14).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (15).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (16).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (17).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (18).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (19).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (2).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (20).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (21).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (22).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (23).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (24).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (25).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (26).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (27).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (28).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (29).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (3).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (30).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (31).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (32).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (33).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (34).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (35).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (36).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (37).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (38).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (39).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (4).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (40).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (41).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (42).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (43).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (44).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (45).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (46).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (47).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (48).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (5).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (6).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (7).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (8).jpg,others
CASME2,data_raw\CASME2\others\reg_img102 (9).jpg,others
CASME2,data_raw\CASME2\others\reg_img102.jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (10).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (11).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (12).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (13).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (14).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (15).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (16).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (17).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (18).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (19).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (2).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (20).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (21).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (22).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (23).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (24).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (25).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (26).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (27).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (28).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (29).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (3).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (30).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (31).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (32).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (33).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (34).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (35).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (36).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (37).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (38).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (39).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (4).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (40).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (41).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (42).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (43).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (44).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (45).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (46).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (47).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (48).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (5).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (6).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (7).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (8).jpg,others
CASME2,data_raw\CASME2\others\reg_img103 (9).jpg,others
CASME2,data_raw\CASME2\others\reg_img103.jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (10).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (11).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (12).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (13).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (14).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (15).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (16).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (17).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (18).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (19).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (2).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (20).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (21).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (22).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (23).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (24).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (25).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (26).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (27).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (28).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (29).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (3).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (30).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (31).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (32).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (33).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (34).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (35).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (36).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (37).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (38).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (39).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (4).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (40).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (41).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (42).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (43).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (44).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (45).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (46).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (47).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (48).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (5).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (6).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (7).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (8).jpg,others
CASME2,data_raw\CASME2\others\reg_img104 (9).jpg,others
CASME2,data_raw\CASME2\others\reg_img104.jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (10).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (11).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (12).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (13).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (14).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (15).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (16).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (17).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (18).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (19).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (2).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (20).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (21).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (22).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (23).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (24).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (25).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (26).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (27).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (28).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (29).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (3).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (30).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (31).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (32).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (33).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (34).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (35).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (36).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (37).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (38).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (39).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (4).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (40).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (41).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (42).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (43).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (44).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (45).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (46).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (47).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (48).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (5).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (6).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (7).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (8).jpg,others
CASME2,data_raw\CASME2\others\reg_img105 (9).jpg,others
CASME2,data_raw\CASME2\others\reg_img105.jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (10).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (11).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (12).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (13).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (14).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (15).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (16).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (17).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (18).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (19).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (2).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (20).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (21).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (22).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (23).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (24).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (25).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (26).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (27).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (28).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (29).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (3).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (30).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (31).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (32).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (33).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (34).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (35).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (36).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (37).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (38).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (39).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (4).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (40).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (41).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (42).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (43).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (44).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (45).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (46).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (47).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (48).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (5).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (6).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (7).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (8).jpg,others
CASME2,data_raw\CASME2\others\reg_img106 (9).jpg,others
CASME2,data_raw\CASME2\others\reg_img106.jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (10).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (11).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (12).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (13).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (14).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (15).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (16).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (17).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (18).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (19).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (2).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (20).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (21).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (22).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (23).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (24).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (25).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (26).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (27).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (28).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (29).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (3).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (30).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (31).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (32).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (33).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (34).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (35).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (36).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (37).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (38).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (39).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (4).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (40).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (41).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (42).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (43).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (5).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (6).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (7).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (8).jpg,others
CASME2,data_raw\CASME2\others\reg_img107 (9).jpg,others
CASME2,data_raw\CASME2\others\reg_img107.jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (10).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (11).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (12).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (13).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (14).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (15).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (16).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (17).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (18).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (19).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (2).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (20).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (21).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (22).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (23).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (24).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (25).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (26).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (27).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (28).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (29).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (3).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (30).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (31).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (32).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (33).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (34).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (35).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (36).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (37).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (38).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (39).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (4).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (40).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (41).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (42).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (43).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (5).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (6).jpg,others
CASME2,data_raw\CASME2\others\reg_img108 (7).jpg,others
